Fecha;Medio;Año;Posición;Artista;Canción;Nacionalidad;Género
Agosto;Radio;2024;36;Chayanne;Bailando;PR;Pop
Agosto;Radio;2024;37;Lady Gaga, Bruno Mars;Die with a Smile;US, US;Pop
Agosto;Radio;2024;38;Noche de Brujas;Me Gusta Todo De Ti;CL;Latino/Tropical
Agosto;Radio;2024;39;Billie Eilish;Lunch;US;Pop
Agosto;Radio;2024;40;Dua Lipa;Dance The Night;GB;Pop
Agosto;Radio;2024;41;Axe Bahia;DanÃ§a Da Manivela;BR;Latino/Tropical
Agosto;Radio;2024;42;Dua Lipa;Houdini;GB;Pop
Agosto;Radio;2024;43;Marc Anthony;Vivir mi vida;US;Latino/Tropical
Agosto;Radio;2024;44;Tiago Pzk , Ke Personajes;Piel;AR;Urbano
Agosto;Radio;2024;45;Giandari;Recuerdo;CL;Latino/Tropical
Agosto;Radio;2024;46;Emilia , Tini;La_Original.mp3;SE;Urbano
Agosto;Radio;2024;47;N Sync;Bye Bye Bye;US;Pop
Agosto;Radio;2024;48;Big One, Ke Personajes, Fmk;Un Finde;AR, AR, AR;Urbano
Agosto;Radio;2024;49;Mon Laferte;Tu Falta De Querer;MX;Pop
Agosto;Radio;2024;50;Coldplay;feelslikeimfallinginlove;GB;Pop
Agosto;Radio;2024;51;Grupo Quetzal;El Condor Pasa;MX;Folk/Indie
Agosto;Radio;2024;52;Karol G Y TiÃ«sto;Contigo;CO;Urbano
Agosto;Radio;2024;53;Adele;Someone Like You;GB;Pop
Agosto;Radio;2024;54;Dra. Tania Medina;Mi Reflejo;RD;Latino/Tropical
Agosto;Radio;2024;55;Sam Smith, Alicia Keys;I'm Not The Only One;GB, US;Pop
Agosto;Radio;2024;56;Morat;Cuando Nadie Ve;CO;Pop
Agosto;Radio;2024;57;Mesita, Nicki Nicole;Una Foto Remix (feat. Emilia);US, AR;Urbano
Agosto;Radio;2024;58;Bizarrap;Quevedo: Bzrp Music Sessions, Vol. 52;AR;Urbano
Agosto;Radio;2024;59;Francisca Valenzuela;Afortunada;CL;Rock
Agosto;Radio;2024;60;Mon Laferte;Amor Completo;MX;Pop
Agosto;Radio;2024;61;Pharrell Williams;Happy;US;Pop
Agosto;Radio;2024;62;Ariana Grande;we can't be friends (wait for your love);US;Pop
Agosto;Radio;2024;63;ABBA;Dancing Queen;SE;Rock
Agosto;Radio;2024;64;Los Bunkers;Llueve Sobre La Ciudad;CL;Rock
Agosto;Radio;2024;65;Reggaeton Boys;MUEVELO;CL;Urbano
Agosto;Radio;2024;66;RosalÃ­a;DespechÃ¡;ES;Latino/Tropical
Agosto;Radio;2024;67;Juana Fe;Callejero;CL;Latino/Tropical
Agosto;Radio;2024;68;Harry Styles;Watermelon Sugar;GB;Latino/Tropical
Agosto;Radio;2024;69;Rema, Selena Gomez;Calm Down (with Selena Gomez);NG, US;Pop
Agosto;Radio;2024;70;Taylor Swift;Fortnight ft. Post Malone;US;Pop
Agosto;Radio;2024;71;Chappell Roan;Good Luck, Babe;US;Pop
Agosto;Radio;2024;72;Dua Lipa;Illusion;GB;Pop
Agosto;Radio;2024;73;Gepe;Fruta y Te;CL;Folk/Indie
Agosto;Radio;2024;74;Ed Sheeran;Shape Of You;GB;Pop
Agosto;Radio;2024;75;Ke Personajes;AdiÃ³s Amor , Oye Mujer;AR;Urbano
Agosto;Radio;2024;76;SebastiÃ¡n Yatra;Tacones Rojos;CO;Pop
Agosto;Radio;2024;77;Dua Lipa;Training Season;GB;Pop
Agosto;Radio;2024;78;Karol G;MI EX TENÃA RAZÃ“N;CO;Urbano
Agosto;Radio;2024;79;Ed Sheeran;Perfect;GB;Pop
Agosto;Radio;2024;80;Cheap Trick;Ghost Town;US;Rock
Agosto;Radio;2024;81;Calvin Harris Feat Dua Lipa;One Kiss;GB;Pop
Agosto;Radio;2024;82;Katteyes, Kidd Voodoo;Tas Texteandome;CL;Urbano
Agosto;Radio;2024;83;Moffa, Manuel Turizo, Ã‘engo Flow;Sussy;CO, PR;Urbano
Agosto;Radio;2024;84;Bruno Mars;Locked out of heaven;US;Pop
Agosto;Radio;2024;85;Kidd Voodoo, La Joaqui, Dysbit;Instinto;AR;Urbano
Agosto;Radio;2024;86;Los Tres;Un amor violento;CL;Rock
Agosto;Radio;2024;87;SebastiÃ¡n Yatra, Manuel Turizo;Vagabundo;CO, CO;Pop
Agosto;Radio;2024;88;Avicii;Wake Me;SE;Electrónica
Agosto;Radio;2024;89;Coldplay;Viva La Vida;GB;Pop
Agosto;Radio;2024;90;Dua Lipa;Love Again;GB;Pop
Agosto;Radio;2024;91;JESSE , JOY;Lo Que Nos FaltÃ³ Decir;US;Pop
Agosto;Radio;2024;92;FloyyMenor, Cris MJ;Gata Only (feat. Mito Rompe);CL, CL;Urbano
Agosto;Radio;2024;93;Luis Fonsi;No Me Doy Por Vencido;PR;Latino/Tropical
Agosto;Radio;2024;94;Bruno Mars, Anderson .Paak;Leave The Door Open;US, US;Pop
Agosto;Radio;2024;95;Camila;Todo Cambio;US;Pop
Agosto;Radio;2024;96;La Oreja de Van Gogh;Rosas;ES;Pop
Agosto;Radio;2024;97;Bruno Mars;Treasure;US;Pop
Agosto;Radio;2024;98;Cyndi Lauper;True Colors;US;Rock
Agosto;Radio;2024;99;Grupo Zumbale Primo;5 Dias;CL;Latino/Tropical
Agosto;Radio;2024;100;Danny Ocean;Me Rehuso;US;Urbano
Septiembre;Radio;2024;1;Karol G;Si Antes Te Hubiera Conocido;CO;Urbano
Septiembre;Radio;2024;2;Lady Gaga, Bruno Mars;Die with a Smile;US, US;Pop
Septiembre;Radio;2024;3;Los Ãngeles Azules, Emilia;Perdonarte Â¿Para QuÃ©?;MX, SE;Latino/Tropical
Septiembre;Radio;2024;4;Billie Eilish;Birds Of A Feather;US;Pop
Septiembre;Radio;2024;5;Garras de Amor;Gotitas;AR;Latino/Tropical
Septiembre;Radio;2024;6;Sabrina Carpenter;Espresso;US;Pop
Septiembre;Radio;2024;7;Sabrina Carpenter;Please Please Please;US;Pop
Septiembre;Radio;2024;8;Juanes;La Camisa;CO;Pop
Septiembre;Radio;2024;9;Noche de Brujas;Me Gusta Todo De Ti;CL;Latino/Tropical
Septiembre;Radio;2024;10;Harry Styles;As It Was;GB;Pop
Septiembre;Radio;2024;11;Marc Anthony;Vivir mi vida;US;Latino/Tropical
Septiembre;Radio;2024;12;Sebastian Yatra;Los Domingos;CO;Pop
Septiembre;Radio;2024;13;Emilia;La_Playlist;SE;Urbano
Septiembre;Radio;2024;14;Los Bunkers;Bailando Solo;CL;Rock
Septiembre;Radio;2024;15;Sam Smith, Aitana;Like I Can;GB, ES;Pop
Septiembre;Radio;2024;16;Chappell Roan;Good Luck, Babe;US;Pop
Septiembre;Radio;2024;17;Carin Leon, Camilo;Una Vida Pasada;MX, ES;Pop
Septiembre;Radio;2024;18;Santaferia;AlgÃºn DÃ­a Volveras;CL;Latino/Tropical
Septiembre;Radio;2024;19;Pablo Chill-E;Gitana (feat. Bryartz);CL;Urbano
Septiembre;Radio;2024;20;Big One, Ke Personajes, Fmk;Un Finde;AR, AR, AR;Urbano
Septiembre;Radio;2024;21;Joe Vasconcellos;Las Seis;CL;Rock
Septiembre;Radio;2024;22;Los Hermanos Campos;El Chupa Cabras;CL;Latino/Tropical
Septiembre;Radio;2024;23;Juanes;Es Por Ti;CO;Pop
Septiembre;Radio;2024;24;Los Dinos De Chile;El PuÃ±etazo;CL;Latino/Tropical
Septiembre;Radio;2024;25;Kapo;Ohnana;CO;Latino/Tropical
Septiembre;Radio;2024;26;Miley Cyrus;Flowers;US;Pop
Septiembre;Radio;2024;27;AmÃ©rico;Te Vas;CL;Latino/Tropical
Septiembre;Radio;2024;28;Feid, Atl Jacob;Luna;CO;Urbano
Septiembre;Radio;2024;29;Los Tres;Quien es la que viene alli;CL;Rock
Septiembre;Radio;2024;30;Bizarrap, Shakira;Shakira: Bzrp Music Sessions, Vol. 53;AR, CO;Urbano
Septiembre;Radio;2024;31;Noche de Brujas;Oyeme ;CL;Latino/Tropical
Septiembre;Radio;2024;32;Nicki Nicole;Ojos Verdes;AR;Urbano
Septiembre;Radio;2024;33;The Weeknd;Blinding Lights;CA;Pop
Septiembre;Radio;2024;34;Kid Voodoo;Enrolar;CL;Urbano
Septiembre;Radio;2024;35;Pachuco y la Cubanacan;El Africano;CL;Latino/Tropical
Septiembre;Radio;2024;36;Emmanuel;Bella;AU;Pop
Septiembre;Radio;2024;37;Key Key;Tengo un Plan;HN;Pop
Septiembre;Radio;2024;38;Axe Bahia;DanÃ§a Da Manivela;BR;Latino/Tropical
Septiembre;Radio;2024;39;Morat;Faltas Tu;CO;Pop
Septiembre;Radio;2024;40;Emmanuel;La Chica De Humo;AU;Pop
Septiembre;Radio;2024;41;Los Dinos De Chile;Al ritmo del tigre;CL;Latino/Tropical
Septiembre;Radio;2024;42;Tiago Pzk , Ke Personajes;Piel;AR;Urbano
Septiembre;Radio;2024;43;Giandari;Recuerdo;CL;Latino/Tropical
Septiembre;Radio;2024;44;Maluma;Contrato;CO;Urbano
Septiembre;Radio;2024;45;Grupo Quetzal;El Condor Pasa;MX;Folk/Indie
Septiembre;Radio;2024;46;Duo Leal-Del Campo;Llegaron Las Fiestas Patrias-Chileno Y No Baila Cueca-La;CL;Folk/Indie
Septiembre;Radio;2024;47;Myke Towers;La Falda;PR;Urbano
Septiembre;Radio;2024;48;Amar Azul;Yo Tomo;CL;Latino/Tropical
Septiembre;Radio;2024;49;Elton John, Dua Lipa;Cold Heart (PNAU Remix);GB, GB;Pop
Septiembre;Radio;2024;50;Kidd Voodoo, La Joaqui, Dysbit;Instinto;AR;Urbano
Septiembre;Radio;2024;51;Jimin;Who;KR;Pop
Septiembre;Radio;2024;52;Mon Laferte;Tu Falta De Querer;MX;Pop
Septiembre;Radio;2024;53;Dua Lipa;Houdini;GB;Pop
Septiembre;Radio;2024;54;Manuel Turizo;La bachata;CO;Urbano
Septiembre;Radio;2024;55;Johnny Sky;Call On Me;RD;Pop
Septiembre;Radio;2024;56;La Gran Magia Tropical;Furia Loca;CL;Latino/Tropical
Septiembre;Radio;2024;57;Maria Becerra;IMAN (Two Of Us);AR;Urbano
Septiembre;Radio;2024;58;Los Vasquez;Juana Maria;CL;Latino/Tropical
Septiembre;Radio;2024;59;Luck Ra , Chayanne;Un Siglo Sin Ti;US;Latino/Tropical
Septiembre;Radio;2024;60;Trueno;REAL GANGSTA;AR;Urbano
Septiembre;Radio;2024;61;Ke Personajes;AdiÃ³s Amor , Oye Mujer;AR;Latino/Tropical
Septiembre;Radio;2024;62;Los Bunkers;Llueve Sobre La Ciudad;CL;Rock
Septiembre;Radio;2024;63;Luck Ra , Nicki Nicole;Doctor;US;Latino/Tropical
Septiembre;Radio;2024;64;La Sonora MalecÃ³n;Maria Maria;CO;Latino/Tropical
Septiembre;Radio;2024;65;Dua Lipa;Dance The Night;GB;Pop
Septiembre;Radio;2024;66;Shakira , Cardi B;PunterÃ­a;CO;Pop
Septiembre;Radio;2024;67;Chayanne;Bailando;PR;Pop
Septiembre;Radio;2024;68;Bayron Fire;Me Pongo Bonito;CL;Urbano
Septiembre;Radio;2024;69;Los Prisioneros;Tren Al Sur;CL;Rock
Septiembre;Radio;2024;70;RÃ¡faga;Mentirosa;AR;Latino/Tropical
Septiembre;Radio;2024;71;Los Jaivas;Mambo De Machaguay;CL;Rock
Septiembre;Radio;2024;72;Pharrell Williams;Happy;US;Pop
Septiembre;Radio;2024;73;Emilia , Tini;La_Original.mp3;SE;Urbano
Septiembre;Radio;2024;74;Los Tres;La vida que yo he pasado;CL;Urbano
Septiembre;Radio;2024;75;V1Nnce;Shawty;US;Electrónica
Septiembre;Radio;2024;76;Bizarrap;Quevedo: Bzrp Music Sessions, Vol. 52;AR;Urbano
Septiembre;Radio;2024;77;ALVARO SCARAMELLI;Locos rayados;CL;Rock
Septiembre;Radio;2024;78;Morat;Cuando Nadie Ve;CO;Pop
Septiembre;Radio;2024;79;Chayanne;Necesito Un Segundo;PR;Pop
Septiembre;Radio;2024;80;Vallejo 777;Weekend;CO;Latino/Tropical
Septiembre;Radio;2024;81;RÃ¡faga;La Luna Y Tu;AR;Latino/Tropical
Septiembre;Radio;2024;82;Mon Laferte;Amor Completo;MX;Pop
Septiembre;Radio;2024;83;Journey;Don't Stop BelievinÂ´;US;Rock
Septiembre;Radio;2024;84;RosalÃ­a;DespechÃ¡;ES;Pop
Septiembre;Radio;2024;85;Fran Maira;Amiga Ya MatÃ³;CL;Urbano
Septiembre;Radio;2024;86;Billie Eilish;Lunch;US;Pop
Septiembre;Radio;2024;87;Karol G;MI EX TENÃA RAZÃ“N;CO;Urbano
Septiembre;Radio;2024;88;Benson Boone;Beautiful Things;US;Pop
Septiembre;Radio;2024;89;Conjunto Graneros;Llegaron las Fiestas Patrias;CL;Folk/Indie
Septiembre;Radio;2024;90;Juanes;Me Enamora;CO;Pop
Septiembre;Radio;2024;91;Paul McCartney;Hope Of Deliverance;GB;Pop
Septiembre;Radio;2024;92;Chico Trujillo;Conductor;CL;Latino/Tropical
Septiembre;Radio;2024;93;SebastiÃ¡n Yatra;Tacones Rojos;CO;Pop
Septiembre;Radio;2024;94;Dra. Tania Medina;Mi Reflejo;RD;Latino/Tropical
Septiembre;Radio;2024;95;Brytiago, Jay Wheeler , Izaak;Aura;PR;Urbano
Septiembre;Radio;2024;96;Dua Lipa;Don't Start Now;GB;Pop
Septiembre;Radio;2024;97;Paloma Mami;No Te Enamores;US;Urbano
Septiembre;Radio;2024;98;Chico Trujillo;Loca;CL;Latino/Tropical
Septiembre;Radio;2024;99;Los Tres;Un amor violento;CL;Rock
Septiembre;Radio;2024;100;Cheap Trick;Ghost Town;US;Pop
Octubre;Radio;2024;1;Karol G;Si Antes Te Hubiera Conocido;CO;Urbano
Octubre;Radio;2024;2;Shakira;Soltera;CO;Pop
Octubre;Radio;2024;3;Los Ãngeles Azules, Emilia;Perdonarte Â¿Para QuÃ©?;MX, SE;Latino/Tropical
Octubre;Radio;2024;4;Lady Gaga, Bruno Mars;Die with a Smile;US, US;Pop
Octubre;Radio;2024;5;Billie Eilish;Birds Of A Feather;US;Pop
Octubre;Radio;2024;6;Harry Styles;As It Was;GB;Pop
Octubre;Radio;2024;7;The La Planta , Valentino Merlo;Hoy;UY;Latino/Tropical
Octubre;Radio;2024;8;Sebastian Yatra;Los Domingos;CO;Pop
Octubre;Radio;2024;9;Santa Feria Ft Zumbale Primo;Que Te Vaya Bien;CL;Latino/Tropical
Octubre;Radio;2024;10;Bizarrap, Shakira DALE PLAY RECORDS;Shakira: Bzrp Music Sessions, Vol. 53;AR;Urbano
Octubre;Radio;2024;11;Los Dinos De Chile;El PuÃ±etazo;CL;Latino/Tropical
Octubre;Radio;2024;12;Chappell Roan;Good Luck, Babe;US;Pop
Octubre;Radio;2024;13;Chayanne;Bailando;PR;Pop
Octubre;Radio;2024;14;Elton John, Dua Lipa;Cold Heart (PNAU Remix);GB, GB;Pop
Octubre;Radio;2024;15;Morat;Por Si No Te Vuelvo A Ver;CO;Pop
Octubre;Radio;2024;16;Ke Personajes;Entre El Odio Y El Amor;AR;Latino/Tropical
Octubre;Radio;2024;17;Grupo ZÃºmbale Primo;Tattoo;CL;Latino/Tropical
Octubre;Radio;2024;18;Los Bunkers;Bailando Solo;CL;Rock
Octubre;Radio;2024;19;Sabrina Carpenter;Please Please Please;US;Pop
Octubre;Radio;2024;20;Grupo Quetzal;El Condor Pasa;MX;Folk/Indie
Octubre;Radio;2024;21;Christian Walker;In The Futurismo;US;Urbano
Octubre;Radio;2024;22;The Weeknd;Blinding Lights;CA;Pop
Octubre;Radio;2024;23;Emilia;La_Playlist;SE;Urbano
Octubre;Radio;2024;24;Myke Towers;Lala;PR;Urbano
Octubre;Radio;2024;25;Sam Smith, Aitana;Like I Can;GB, ES;Pop
Octubre;Radio;2024;26;Feid, Atl Jacob;Luna;CO;Urbano
Octubre;Radio;2024;27;Pablo Chill-E;Gitana (feat. Bryartz);CL;Urbano
Octubre;Radio;2024;28;Axe Bahia;DanÃ§a Da Manivela;BR;Latino/Tropical
Octubre;Radio;2024;29;Miley Cyrus;Flowers;US;Pop
Octubre;Radio;2024;30;Big One, Ke Personajes, Fmk;Un Finde;AR, AR, AR;Urbano
Octubre;Radio;2024;31;Manuel Turizo;La bachata;CO;Pop
Octubre;Radio;2024;32;Swift 047 (Fantastic Four Remix);Enrolar Feat. Easykid, Swift 047;CL;Urbano
Octubre;Radio;2024;33;Sabrina Carpenter;Taste;US;Pop
Octubre;Radio;2024;34;Noche de Brujas;Oyeme;CL;Latino/Tropical
Octubre;Radio;2024;35;Myke Towers;La Falda;PR;Urbano
Octubre;Radio;2024;36;Romeo Santos;Propuesta Indecente;US;Pop
Octubre;Radio;2024;37;Justin Timberlake;Can'T Stop The Feeling! (Original;US;Pop
Octubre;Radio;2024;38;Mon Laferte;Tu Falta De Querer;MX;Pop
Octubre;Radio;2024;39;Kapo;Ohnana;CO;Latino/Tropical
Octubre;Radio;2024;40;Ke Personajes;AdiÃ³s Amor , Oye Mujer;AR;Latino/Tropical
Octubre;Radio;2024;41;Luck Ra , Nicki Nicole;Doctor;US;Latino/Tropical
Octubre;Radio;2024;42;Emilia , Tini;La_Original.mp3;SE;Urbano
Octubre;Radio;2024;43;Pachuco y la Cubanacan;El Africano;CL;Latino/Tropical
Octubre;Radio;2024;44;Dua Lipa;Houdini;GB;Pop
Octubre;Radio;2024;45;Kapo;UWAIE;CO;Latino/Tropical
Octubre;Radio;2024;46;Noche de Brujas;DeberÃ­a odiarte;CL;Latino/Tropical
Octubre;Radio;2024;47;Jimin;Who;KR;Pop
Octubre;Radio;2024;48;SebastiÃ¡n Yatra;Tacones Rojos;CO;Pop
Octubre;Radio;2024;49;Tiago Pzk , Ke Personajes;Piel;AR;Urbano
Octubre;Radio;2024;50;Lenny Santos;Travesura;US;Urbano
Octubre;Radio;2024;51;Maria Becerra;Agora;AR;Urbano
Octubre;Radio;2024;52;Los Bunkers;Llueve Sobre La Ciudad;CL;Rock
Octubre;Radio;2024;53;Marc Anthony;Vivir mi vida;US;Latino/Tropical
Octubre;Radio;2024;54;Pharrell Williams;Happy;US;Pop
Octubre;Radio;2024;55;Los Prisioneros;Tren Al Sur;CL;Rock
Octubre;Radio;2024;56;Emmanuel;Bella SeÃ±ora;AU;Pop
Octubre;Radio;2024;57;La Combo Tortuga;Soy Feo Pero Rico;CL;Latino/Tropical
Octubre;Radio;2024;58;Emmanuel;La Chica De Humo;AU;Pop
Octubre;Radio;2024;59;Benson Boone;Beautiful Things;US;Pop
Octubre;Radio;2024;60;Lisa Feat. RosalÃ­a;New Woman;TL;Pop
Octubre;Radio;2024;61;Maluma;Contrato;CO;Urbano
Octubre;Radio;2024;62;Marco Antonio SolÃ­s;Si No Te Hubieras Ido;MX;Latino/Tropical
Octubre;Radio;2024;63;Grupo Zumbale Primo Y Lideres De Chile;Corazon En Pedazos;CL;Latino/Tropical
Octubre;Radio;2024;64;Mon Laferte;Amor Completo;MX;Pop
Octubre;Radio;2024;65;Luck Ra , Chayanne;Un Siglo Sin Ti;US;Latino/Tropical
Octubre;Radio;2024;66;Toto;Africa;US;Rock
Octubre;Radio;2024;67;BACILOS;Shawty (NQSDMC);US;Latino/Tropical
Octubre;Radio;2024;68;V1Nnce;Shawty;US;Electrónica
Octubre;Radio;2024;69;Dua Lipa;Dance The Night;GB;Pop
Octubre;Radio;2024;70;Diego Torres;Color Esperanza;AR;Pop
Octubre;Radio;2024;71;Dua Lipa;Don't Start Now;GB;Pop
Octubre;Radio;2024;72;Joe Vasconcellos;Las Seis;CL;Rock
Octubre;Radio;2024;73;Noche de Brujas;Me Gusta Todo De Ti;CL;Latino/Tropical
Octubre;Radio;2024;74;Bizarrap;Quevedo: Bzrp Music Sessions;AR;Urbano
Octubre;Radio;2024;75;Calvin Harris Feat Dua Lipa;One Kiss;GB;Pop
Octubre;Radio;2024;76;Joshe En La Lirica;Curazao;BE;Latino/Tropical
Octubre;Radio;2024;77;Santaferia;AlgÃºn DÃ­a Volveras;CL;Latino/Tropical
Octubre;Radio;2024;78;La Oreja de Van Gogh;Rosas;ES;Pop
Octubre;Radio;2024;79;Coldplay;Viva La Vida;GB;Pop
Octubre;Radio;2024;80;Cheap Trick;Ghost Town;US;Rock
Octubre;Radio;2024;81;Francisca Valenzuela;Afortunada;CL;Rock
Octubre;Radio;2024;82;Johnny Sky;Call On Me;RD;Pop
Octubre;Radio;2024;83;Rauw Alejandro;Todo De Ti;PR;Urbano
Octubre;Radio;2024;84;Karol G;MI EX TENÃA RAZÃ“N;CO;Urbano
Octubre;Radio;2024;85;Emmanuel;Todo Se Derrumbo Dentro De Mi;AU;Pop
Octubre;Radio;2024;86;Marco Antonio Solis;DÃ³nde EstarÃ¡ Mi Primavera;MX;Latino/Tropical
Octubre;Radio;2024;87;Trueno;REAL GANGSTA;AR;Urbano
Octubre;Radio;2024;88;Paul McCartney;Hope Of Deliverance;GB;Pop
Octubre;Radio;2024;89;Francisca Valenzuela;Quiero Verte MÃ¡s;CL;Rock
Octubre;Radio;2024;90;Danny Ocean;Me Rehuso;US;Urbano
Octubre;Radio;2024;91;Luis Fonsi;No Me Doy Por Vencido;PR;Pop
Octubre;Radio;2024;92;Camila;Todo Cambio;US;Pop
Octubre;Radio;2024;93;RosalÃ­a;DespechÃ¡;ES;Pop
Octubre;Radio;2024;94;Taylor Swift;Fortnight ft. Post Malone;US;Pop
Octubre;Radio;2024;95;Los Tres;Quien es la que viene alli;CL;Rock
Octubre;Radio;2024;96;Los Vasquez;Juana Maria;CL;Latino/Tropical
Octubre;Radio;2024;97;Karol G Y TiÃ«sto;Contigo;CO;Urbano
Octubre;Radio;2024;98;Carin Leon, Camilo;Una Vida Pasada;MX, ES;Pop
Octubre;Radio;2024;99;Mario Guerrero;Me Canse de tus Mentiras;CL;Pop
Octubre;Radio;2024;100;Ed Sheeran;Perfect;GB;Pop
Noviembre;Radio;2024;1;Karol G;Si Antes Te Hubiera Conocido;CO;Latino/Tropical
Noviembre;Radio;2024;2;Shakira;Soltera;CO;Pop
Noviembre;Radio;2024;3;Los Ãngeles Azules, Emilia;Perdonarte Â¿Para QuÃ©?;MX, SE;Latino/Tropical
Noviembre;Radio;2024;4;RoseÌ , Bruno Mars;Apt.;US;Pop
Noviembre;Radio;2024;5;Lady Gaga, Bruno Mars;Die with a Smile;US, US;Pop
Noviembre;Radio;2024;6;Harry Styles;As It Was;GB;Pop
Noviembre;Radio;2024;7;Billie Eilish;Birds Of A Feather;US;Pop
Noviembre;Radio;2024;8;Feid, Atl Jacob;Luna;CO;Urbano
Noviembre;Radio;2024;9;Sebastian Yatra;Los Domingos;CO;Pop
Noviembre;Radio;2024;10;The La Planta , Valentino Merlo;Hoy;UY;Latino/Tropical
Noviembre;Radio;2024;11;Sabrina Carpenter;Espresso;US;Pop
Noviembre;Radio;2024;12;Maria Becerra;Agora;AR;Urbano
Noviembre;Radio;2024;13;Noche de Brujas;Me Gusta Todo De Ti;CL;Latino/Tropical
Noviembre;Radio;2024;14;Los Bunkers;Bailando Solo;CL;Rock
Noviembre;Radio;2024;15;Chappell Roan;Good Luck, Babe;US;Pop
Noviembre;Radio;2024;16;Bizarrap, Shakira;Shakira: Bzrp Music Sessions, Vol. 53;AR, CO;Urbano
Noviembre;Radio;2024;17;Luck Ra , Nicki Nicole;Doctor;US;Latino/Tropical
Noviembre;Radio;2024;18;Elton John, Dua Lipa;Cold Heart (PNAU Remix);GB, GB;Pop
Noviembre;Radio;2024;19;Bailando Bachata;Bailando Bachata;PR;Latino/Tropical
Noviembre;Radio;2024;20;Emilia , Tini;La_Original.mp3;SE;Urbano
Noviembre;Radio;2024;21;Yami Safdie, Lasso;En Otra Vida;AR, VE;Pop
Noviembre;Radio;2024;22;Sabrina Carpenter;Taste;US;Pop
Noviembre;Radio;2024;23;Alejandro Sanz;Palmeras en el jardÃ­n;ES;Pop
Noviembre;Radio;2024;24;The Weeknd;Blinding Lights;CA;Pop
Noviembre;Radio;2024;25;Grupo ZÃºmbale Primo;Tattoo;CL;Latino/Tropical
Noviembre;Radio;2024;26;Grupo Quetzal;El Condor Pasa;MX;Folk/Indie
Noviembre;Radio;2024;27;Lisa Feat. RosalÃ­a;New Woman;TL;Pop
Noviembre;Radio;2024;28;Kidd Voodoo;Enrolar Feat. Easykid, Swift;CL;Urbano
Noviembre;Radio;2024;29;Santa Feria Ft Zumbale Primo;Que Te Vaya Bien;CL;Latino/Tropical
Noviembre;Radio;2024;30;Manuel Turizo;La bachata;CO;Urbano
Noviembre;Radio;2024;31;Miley Cyrus;Flowers;US;Pop
Noviembre;Radio;2024;32;DAVID BISBAL;Ave Maria;ES;Pop
Noviembre;Radio;2024;33;Myke Towers;La Falda;PR;Urbano
Noviembre;Radio;2024;34;Boza , Elena Rose;Orion;PA;Urbano
Noviembre;Radio;2024;35;Mon Laferte;Tu Falta De Querer;MX;Pop
Noviembre;Radio;2024;36;Dua Lipa;Houdini;GB;Pop
Noviembre;Radio;2024;37;Myke Towers;DEGENERE (feat. benny blanco);PR;Urbano
Noviembre;Radio;2024;38;Kapo;UWAIE;CO;Urbano
Noviembre;Radio;2024;39;Noche de Brujas;Oyeme;CL;Latino/Tropical
Noviembre;Radio;2024;40;Juana Fe;Callejero;CL;Latino/Tropical
Noviembre;Radio;2024;41;Axe Bahia;DanÃ§a Da Manivela;BR;Latino/Tropical
Noviembre;Radio;2024;42;Marc Anthony;Vivir mi vida;US;Latino/Tropical
Noviembre;Radio;2024;43;Jimin;Who;KR;Pop
Noviembre;Radio;2024;44;Pharrell Williams;Happy;US;Pop
Noviembre;Radio;2024;45;Los Vasquez;Juana Maria;CL;Latino/Tropical
Noviembre;Radio;2024;46;Santaferia;Sakate;CL;Latino/Tropical
Noviembre;Radio;2024;47;Nicky Jam;Insomnio;PR;Urbano
Noviembre;Radio;2024;48;Lit Killah, Tiago Pzk, Maria Becerra, Duk;Los del Espacio ;AR, AR;Urbano
Noviembre;Radio;2024;49;Kapo;Ohnana;CO;Latino/Tropical
Noviembre;Radio;2024;50;Emilia;La Playlist;SE;Urbano
Noviembre;Radio;2024;51;Bizarrap;Quevedo: Bzrp Music Sessions, Vol. 52;AR;Urbano
Noviembre;Radio;2024;52;Grupo ZÃºmbale Primo Ft. LÃ­deres de Chile;Corazon En Pedazos;CL;Latino/Tropical
Noviembre;Radio;2024;53;Benson Boone;Beautiful Things;US;Pop
Noviembre;Radio;2024;54;Toto;Africa;US;Rock
Noviembre;Radio;2024;55;Young Cister;La terapia;CL;Urbano
Noviembre;Radio;2024;56;Morat;Por Si No Te Vuelvo A Ver;CO;Pop
Noviembre;Radio;2024;57;Big One, Ke Personajes, Fmk;Un Finde;AR, AR, AR;Latino/Tropical
Noviembre;Radio;2024;58;BACILOS;Caraluna;US;Pop
Noviembre;Radio;2024;59;Gepe;Fruta y Te;CL;Folk/Indie
Noviembre;Radio;2024;60;Joe Vasconcellos;Las Seis;CL;Rock
Noviembre;Radio;2024;61;Tiago Pzk , Ke Personajes;Piel;AR;Urbano
Noviembre;Radio;2024;62;SebastiÃ¡n Yatra;Tacones Rojos;CO;Urbano
Noviembre;Radio;2024;63;Ke Personajes;AdiÃ³s Amor , Oye Mujer;AR;Latino/Tropical
Noviembre;Radio;2024;64;Cheap Trick;Ghost Town;US;Rock
Noviembre;Radio;2024;65;Dua Lipa;Don't Start Now;GB;Pop
Noviembre;Radio;2024;66;King Savagge, Jairo Vera , Bayron Fire;A200;DE;Urbano
Noviembre;Radio;2024;67;Rafaga , AmÃ©rico;AmÃ¡ndonos;AR;Latino/Tropical
